P_burst(W),0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00
0.20,0.00018227567580555662,0.00027340961458029514,0.0003645415624971746,0.00045567178036661074,0.0005468004466376492,0.0006379276875318216,0.0007290535948470411,0.0008201782369452365,0.0009113016657820492
0.30,0.0002610631522840897,0.0003915870680611111,0.0005221070683025432,0.0006526236635939998,0.0007831372032833535,0.0009136479344730154,0.0010441560368769855,0.001174661644327473,0.0013051648585414649
0.40,0.00033985054667602893,0.0005097638370059202,0.0006796707349380334,0.0008495719772081224,0.0010194680900578498,0.0011893594594028932,0.0013592463746856585,0.0015291290572500402,0.0016990076792598185
0.50,0.00041863711069821185,0.0006279386548448965,0.0008372308245236339,0.0010465145800317174,0.0012557906311577904,0.0014650595138733893,0.0016743216404730692,0.001883577333307484,0.0020928268480436764
0.60,0.000497422906488644,0.0007461116754028873,0.00099478762148144,0.0012434519192151272,0.0014921054612248026,0.0017407489380420677,0.0019893828922414145,0.002238007756059044,0.0024866238780890566
0.70,0.0005762079725150861,0.0008642829978161057,0.0011523413154329134,0.001440384301637235,0.0017284130268773472,0.0020164283362610735,0.002304430905897367,0.0025924212831345272,0.002880399915826181
0.80,0.0006549923338659654,0.0009824526888513407,0.001309892037660286,0.001637311944915734,0.001964713651547386,0.0022920981543920666,0.0026194662634111327,0.0029468186435283737,0.003274155845713402
0.90,0.0007337760076026397,0.001100620795122951,0.0014674398819433422,0.0018342350076642993,0.002201007575218775,0.002567758728573222,0.0029344894098572772,0.0033012004020089515,0.0036678923610457322
