t,delay_rel_hand,delay_rel_auto,T_top,T_bot,u_auto
0.251,2.8105042203132e-05,2.8105062720457513e-05,25.157874335864282,25.00720642633859,1.1250198930291357e-05
0.252,2.8507933431162852e-05,2.8507954594597e-05,25.159816442628085,25.00730973194736,1.1411312839275542e-05
0.253,2.8915723703645612e-05,2.891574552846074e-05,25.16175660701445,25.00741429372525,1.1574406982636853e-05
0.254,2.9328402818273737e-05,2.9328425320120853e-05,25.16369483096243,25.007520109056436,1.1739479219835674e-05
0.255,2.9745960588896573e-05,2.9745983783174235e-05,25.165631116409145,25.007627175329052,1.1906527412640427e-05
0.256,3.0168386844509588e-05,3.0168410747247453e-05,25.16756546528977,25.00773548993521,1.2075549425322667e-05
0.257,3.0595671429380594e-05,3.059569605686075e-05,25.169497879537555,25.00784505027098,1.2246543124235732e-05
0.258,3.1027804203428405e-05,3.102782957180672e-05,25.171428361083827,25.007955853736384,1.2419506377962195e-05
0.259,3.146477504234906e-05,3.146480116803385e-05,25.173356911857972,25.008067897735405,1.2594437057651155e-05
0.26,3.190657383647985e-05,3.190660073638428e-05,25.17528353378746,25.00818117967597,1.2771333036549507e-05
0.261,3.235319049180906e-05,3.23532181827201e-05,25.177208228797834,25.008295696969945,1.2950192190054527e-05
0.262,3.2804614930102206e-05,3.280464342918547e-05,25.179130998812713,25.008411447033133,1.3131012396193366e-05
0.263,3.326083708751362e-05,3.326086641269202e-05,25.1810518457538,25.00852842728527,1.3313791535059511e-05
0.264,3.372184691673217e-05,3.3721877084792664e-05,25.182970771540877,25.00864663515001,1.349852748877046e-05
0.265,3.41876343847093e-05,3.418766541420591e-05,25.18488777809181,25.00876606805494,1.3685218142421395e-05
0.266,3.465818947404749e-05,3.4658221382903125e-05,25.18680286732255,25.008886723431548,1.3873861382620758e-05
0.267,3.513350218287397e-05,3.513353498951643e-05,25.188716041147142,25.00900859871524,1.4064455098775462e-05
0.268,3.561356252383104e-05,3.561359624656189e-05,25.19062730147771,25.009131691345328,1.4256997182053184e-05
0.269,3.609836052559064e-05,3.6098395183342544e-05,25.19253665022448,25.009255998765017,1.445148552647806e-05
0.27,3.658788623146596e-05,3.658792184355023e-05,25.194444089295757,25.00938151842141,1.4647918028035295e-05
0.271,3.70821296996639e-05,3.7082166285265636e-05,25.19634962059796,25.009508247765496,1.484629258467616e-05
0.272,3.7581081004421004e-05,3.7581118583230175e-05,25.19825324603559,25.009636184252148,1.5046607097176702e-05
0.273,3.808473023448886e-05,3.808476882644787e-05,25.200154967511256,25.009765325340123,1.524885946824231e-05
0.274,3.8593067494143834e-05,3.8593107118942644e-05,25.20205478692566,25.00989566849204,1.5453047602797246e-05
0.275,3.910608290179868e-05,3.9106123580010796e-05,25.203952706177617,25.010027211174396,1.5659169408084695e-05
0.276,3.962376659227447e-05,3.962380834447337e-05,25.205848727164035,25.010159950857545,1.5867222793766894e-05
0.277,4.014610871427622e-05,4.014615156128784e-05,25.207742851779937,25.010293885015702,1.607720567140877e-05
0.278,4.0673099432033714e-05,4.067314339506264e-05,25.209635081918453,25.010429011126934,1.628911595505199e-05
0.279,4.120472892479668e-05,4.12047740251737e-05,25.21152541947082,25.01056532667315,1.6502951560888352e-05
0.28,4.1740987387213384e-05,4.174103364639552e-05,25.21341386632639,25.010702829140104,1.671871040750205e-05
0.281,4.2281865027689836e-05,4.228191246789141e-05,25.215300424372632,25.010841516017393,1.693639041549555e-05
0.28200000000000003,4.282735207040926e-05,4.2827400713844595e-05,25.217185095495125,25.010981384798438,1.7155989507731708e-05
0.28300000000000003,4.337743875482723e-05,4.337748862396308e-05,25.21906788157757,25.011122432980486,1.7377505609528684e-05
0.28400000000000003,4.393211533466193e-05,4.3932166452091286e-05,25.220948784501783,25.011264658064608,1.7600936648143592e-05
0.28500000000000003,4.449137207877767e-05,4.449142446721971e-05,25.222827806147706,25.011408057555695,1.7826280553156795e-05
0.28600000000000003,4.505519927030136e-05,4.505525295348502e-05,25.224704948393406,25.01155262896244,1.805353525647717e-05
0.28700000000000003,4.5623587208389566e-05,4.562364220979136e-05,25.226580213115074,25.011698369797355,1.8282698692205036e-05
0.28800000000000003,4.619652620583037e-05,4.619658254930545e-05,25.228453602187024,25.011845277576736,1.8513768796447545e-05
0.289,4.677400659106286e-05,4.677406430071881e-05,25.230325117481705,25.01199334982069,1.8746743507797894e-05
0.29,4.73560187065363e-05,4.7356077807238014e-05,25.232194760869692,25.012142584053105,1.8981620766961292e-05
0.291,4.7942552910477144e-05,4.794261342658465e-05,25.2340625342197,25.01229297780166,1.9218398516759917e-05
0.292,4.8533599575122045e-05,4.8533661531374016e-05,25.23592843939857,25.01244452859781,1.9457074702280278e-05
0.293,4.9129149087348895e-05,4.912921250961998e-05,25.237792478271285,25.01259723397679,1.9697647271068054e-05
0.294,4.972919184905551e-05,4.972925676258925e-05,25.239654652700967,25.012751091477604,1.9940114172327095e-05
0.295,5.033371827690719e-05,5.033378470783065e-05,25.241514964548873,25.01290609864302,2.0184473358062364e-05
0.296,5.094271880170559e-05,5.094278677627207e-05,25.24337341567441,25.01306225301956,2.043072278199462e-05
0.297,5.155618386965096e-05,5.155625341411375e-05,25.24523000793512,25.013219552157512,2.0678860400276553e-05
0.298,5.217410394095371e-05,5.217417508244962e-05,25.2470847431867,25.01337799361091,2.092888417135571e-05
0.299,5.279646949071794e-05,5.279654225625758e-05,25.248937623282988,25.01353757493753,2.1180792055600242e-05
0.3,5.34232710085628e-05,5.342334542566163e-05,25.250788650075975,25.01369829369889,2.1434582015778005e-05
0.301,5.405449899849625e-05,5.405457509492218e-05,25.252637825415803,25.013860147460246,2.1690252016682314e-05
0.302,5.4690143979546174e-05,5.469022178319332e-05,25.254485151150764,25.014023133790577,2.194780002542146e-05
0.303,5.533019648462441e-05,5.5330276024017974e-05,25.25633062912731,25.01418725026259,2.2207224011234105e-05
0.304,5.597464706141025e-05,5.597472836545411e-05,25.258174261190046,25.014352494452716,2.2468521945541697e-05
0.305,5.662348627272914e-05,5.662356937020093e-05,25.26001604918174,25.014518863941095,2.2731691802000908e-05
0.306,5.7276704694659375e-05,5.7276789615220274e-05,25.261855994943314,25.014686356311582,2.2996731556366413e-05
0.307,5.79342929185516e-05,5.7934379691736566e-05,25.263694100313863,25.01485496915173,2.3263639186495813e-05
0.308,5.859624155027151e-05,5.859633020586792e-05,25.265530367130637,25.0150247000528,2.3532412672591717e-05
0.309,5.9262541209442526e-05,5.9262631777868854e-05,25.267364797229053,25.015195546609736,2.3803049996922315e-05
0.31,5.993318253045554e-05,5.993327504250892e-05,25.2691973924427,25.015367506421185,2.407554914396854e-05
0.311,6.060815616221649e-05,6.06082506489465e-05,25.271028154603332,25.015540577089475,2.434990810038167e-05
0.312,6.128745276764149e-05,6.128754926022389e-05,25.272857085540885,25.015714756220607,2.462612485479856e-05
0.313,6.19710630242879e-05,6.197116155452958e-05,25.274684187083455,25.015890041424264,2.490419739832077e-05
0.314,6.265897762410192e-05,6.265907822380974e-05,25.27650946105732,25.0160664303138,2.518412372399804e-05
0.315,6.335118727240881e-05,6.335128997427317e-05,25.278332909286934,25.016243920506227,2.546590182702279e-05
0.316,6.404768269005862e-05,6.40477875266437e-05,25.28015453359493,25.01642250962222,2.574952970482988e-05
0.317,6.474845461178537e-05,6.474856161590779e-05,25.281974335802126,25.016602195286115,2.6035005357006807e-05
0.318,6.545349378582836e-05,6.54536029909358e-05,25.283792317727514,25.016782975125892,2.6322326785156298e-05
0.319,6.616279097544678e-05,6.616290241536563e-05,25.285608481188277,25.016964846773174,2.6611491993233154e-05
0.32,6.687633695778383e-05,6.687645066671907e-05,25.28742282799978,25.017147807863232,2.6902498987217334e-05
0.321,6.759412252424527e-05,6.759423853640191e-05,25.28923535997558,25.017331856034968,2.7195345775118732e-05
0.322,6.831613848037326e-05,6.831625683033497e-05,25.291046078927426,25.017516988930915,2.7490030367219172e-05
0.323,6.904237564572012e-05,6.90424963690803e-05,25.292854986665247,25.017703204197232,2.7786550776124803e-05
0.324,6.977282485447945e-05,6.977294798632664e-05,25.294662084997178,25.017890499483702,2.8084905016202036e-05
0.325,7.050747695371904e-05,7.050760253053017e-05,25.29646737572954,25.018078872443716,2.838509110419865e-05
0.326,7.12463228061577e-05,7.124645086352616e-05,25.298270860666857,25.018268320734283,2.8687107058727174e-05
0.327,7.198935328776707e-05,7.198948386242225e-05,25.30007254161185,25.018458842016017,2.899095090098096e-05
0.328,7.273655928827658e-05,7.273669241707402e-05,25.30187242036544,25.01865043395313,2.9296620653790862e-05
0.329,7.348793171180441e-05,7.348806743235703e-05,25.303670498726753,25.018843094213434,2.9604114342483388e-05
0.33,7.42434614766052e-05,7.424359982639966e-05,25.305466778493113,25.01903682046833,2.991342999422185e-05
0.331,7.500313951494369e-05,7.500328053184533e-05,25.307261261460056,25.019231610392808,3.0224565638485263e-05
0.332,7.576695677258998e-05,7.576710049509519e-05,25.309053949421326,25.019427461665437,3.0537519306788776e-05
0.333,7.653490420957674e-05,7.65350506765606e-05,25.310844844168873,25.019624371968366,3.0852289032783305e-05
0.334,7.73069727998206e-05,7.730712205053683e-05,25.31263394749286,25.019822338987314,3.11688728522129e-05
0.335,7.808315353124837e-05,7.80833056050769e-05,25.31442126118166,25.020021360411572,3.148726880287215e-05
0.336,7.886343740529216e-05,7.886359234262264e-05,25.316206787021866,25.020221433933987,3.1807474924848094e-05
0.337,7.964781543827772e-05,7.964797327874257e-05,25.317990526798287,25.020422557250967,3.212948926005086e-05
0.338,8.043627865902645e-05,8.043643944352019e-05,25.319772482293946,25.020624728062476,3.245330985273996e-05
0.339,8.122881811100093e-05,8.122898188067055e-05,25.32155265529009,25.020827944072018,3.277893474919727e-05
0.34,8.202542485167394e-05,8.202559164779265e-05,25.323331047566192,25.02103220298665,3.310636199782665e-05
0.341,8.282608995139248e-05,8.282625981599078e-05,25.32510766089994,25.02123750251696,3.343558964901638e-05
0.342,8.3630804495271e-05,8.363097747050563e-05,25.32688249706725,25.021443840377074,3.3766615755381066e-05
0.343,8.443955958155063e-05,8.443973571008318e-05,25.328655557842268,25.021651214284645,3.4099438371529276e-05
0.34400000000000003,8.52523463222302e-05,8.525252564722714e-05,25.33042684499737,25.02185962196085,3.4434055554163154e-05
0.34500000000000003,8.606915584394981e-05,8.60693384085776e-05,25.332196360303158,25.022069061130388,3.477046536222542e-05
0.34600000000000003,8.688997928597135e-05,8.68901651336489e-05,25.333964105528473,25.02227952952147,3.5108665856429954e-05
0.34700000000000003,8.771480780106198e-05,8.771499697672281e-05,25.335730082440385,25.02249102486582,3.5448655099977727e-05
0.34800000000000003,8.854363255675636e-05,8.854382510482912e-05,25.337494292804205,25.02270354489866,3.5790431157803e-05
0.34900000000000003,8.937644473396823e-05,8.937664069900777e-05,25.339256738383476,25.022917087358724,3.6133992097052007e-05
0.35000000000000003,9.02132355263593e-05,9.021343495405645e-05,25.341017420939984,25.023131649988233,3.6479335986993e-05
0.35100000000000003,9.105399614223257e-05,9.105419907840437e-05,25.34277634223376,25.023347230532902,3.6826460898973524e-05
0.352,9.1898717802639e-05,9.189892429348116e-05,25.34453350402307,25.023563826741935,3.717536490618799e-05
0.353,9.274739174314461e-05,9.274760183523147e-05,25.346288908064434,25.023781436368008,3.7526046084251344e-05
0.354,9.360000921206342e-05,9.360022295222175e-05,25.348042556112613,25.024000057167285,3.787850251049258e-05
0.355,9.445656147159339e-05,9.445677890765972e-05,25.349794449920616,25.024219686899396,3.823273226471808e-05
0.356,9.531703979731153e-05,9.531726097686997e-05,25.351544591239705,25.02444032332744,3.858873342826797e-05
0.357,9.61814354788051e-05,9.618166045007079e-05,25.353292981819394,25.02466196421798,3.8946504085063834e-05
0.358,9.704973981815682e-05,9.704996863010229e-05,25.355039623407446,25.024884607341036,3.9306042320760096e-05
0.359,9.792194413196454e-05,9.792217683318358e-05,25.356784517749887,25.02510825047008,3.966734622303296e-05
0.36,9.879803974944782e-05,9.879827639004891e-05,25.358527666590994,25.025332891382035,4.003041388201195e-05
0.361,9.967801801396264e-05,9.967825864329689e-05,25.360269071673308,25.025558527857267,4.039524338928878e-05
0.362,0.00010056187028161294,0.00010056211495029369,25.362008734737625,25.025785157679582,4.076183283901251e-05
0.363,0.00010144958792226046,0.00010144983668102722,25.36374665752301,25.02601277863622,4.113018032708819e-05
0.364,0.00010234116231952459,0.00010234141521962178,25.365482841766784,25.02624138851785,4.1500283951750465e-05
0.365,0.00010323658486914168,0.00010323684196231858,25.36721728920454,25.026470985118568,4.187214181280958e-05
0.366,0.0001041358469819942,0.00010413610831987384,25.368950001570138,25.026701566235893,4.224575201255667e-05
0.367,0.00010503894008057664,0.00010503920571591806,25.370680980595704,25.026933129670756,4.262111265515228e-05
0.368,0.00010594585560139367,0.00010594612558720832,25.37241022801164,25.0271656732275,4.299822184672561e-05
0.369,0.00010685658499458146,0.00010685685938400701,25.374137745546616,25.02739919471388,4.3377077695521344e-05
0.37,0.00010777111972289799,0.00010777139856995563,25.37586353492758,25.02763369194105,4.3757678311856934e-05
0.371,0.00010868945126311135,0.00010868973462194851,25.377587597879753,25.027869162723558,4.4140021808079743e-05
0.372,0.00010961157110423284,0.00010961185902937556,25.379309936126635,25.02810560487935,4.452410629828706e-05
0.373,0.0001105374707497887,0.00011053776329601551,25.38103055139001,25.02834301622976,4.4909929899041917e-05
0.374,0.00011146714171453863,0.00011146743893789018,25.382749445389937,25.028581394599502,4.529749072857164e-05
0.375,0.00011240057552876705,0.00011240087748515783,25.384466619844762,25.028820737816677,4.568678690748366e-05
0.376,0.00011333776373411805,0.00011333807047971492,25.386182076471115,25.02906104371275,4.6077816557869145e-05
0.377,0.00011427869788624581,0.00011427900947784679,25.387895816983914,25.029302310122567,4.6470577804303095e-05
0.378,0.000115223369553805,0.00011522368604871292,25.38960784309636,25.029544534884334,4.68650687732802e-05
0.379,0.00011617177031819824,0.00011617209177459949,25.391318156519947,25.029787715839618,4.72612875933141e-05
0.38,0.00011712389177433347,0.00011712421825003577,25.393026758964464,25.030031850833343,4.765923239460992e-05
0.381,0.00011807972552999283,0.00011808005708356123,25.39473365213799,25.030276937713783,4.805890130973258e-05
0.382,0.00011903926320608512,0.00011903959989671575,25.3964388377469,25.030522974332566,4.846029247323209e-05
0.383,0.00012000249643664579,0.00012000283832416584,25.39814231749586,25.030769958544656,4.8863404021695564e-05
0.384,0.00012096941686858447,0.00012096976401244249,25.399844093087847,25.03101788820836,4.9268234093277406e-05
0.385,0.00012194001616168502,0.00012194036862284419,25.401544166224127,25.031266761185314,4.967478082879436e-05
0.386,0.0001229142859887317,0.000122914643828029,25.40324253860427,25.031516575340486,5.008304237044993e-05
0.387,0.00012389221803588791,0.00012389258131441272,25.404939211926155,25.03176732854217,5.0493016862739496e-05
0.388,0.00012487380400206502,0.000124874172781664,25.40663418788596,25.032019018661977,5.0904702452265395e-05
0.389,0.00012585903559879613,0.00012585940994182086,25.408327468178175,25.032271643574834,5.131809728740944e-05
0.39,0.00012684790455086723,0.00012684828451992172,25.410019054495592,25.032525201158982,5.1733199518574365e-05
0.391,0.00012784040259543368,0.0001278407882542579,25.41170894852932,25.03277968929597,5.2150007298283194e-05
0.392,0.00012883652148366095,0.00012883691289548998,25.413397151968777,25.033035105870646,5.256851878085175e-05
0.393,0.00012983625297845286,0.00012983665020727909,25.415083666501697,25.033291448771152,5.2988732122630175e-05
0.394,0.00013083958885583974,0.00013083999196679153,25.416768493814125,25.033548715888934,5.3410645482197056e-05
0.395,0.00013184652090523108,0.00013184692996293194,25.418451635590426,25.033806905118716,5.383425701970011e-05
0.396,0.00013285704092790089,0.00013285745599823644,25.420133093513282,25.034066014358512,5.4259564897571716e-05
0.397,0.0001338711407388808,0.00013387156188748427,25.4218128692637,25.034326041509612,5.468656728001184e-05
0.398,0.00013488881216506694,0.00013488923945845511,25.423490964521005,25.034586984476586,5.511526233327689e-05
0.399,0.00013591004704673458,0.00013591048055230774,25.425167380962844,25.034848841167275,5.5545648225826475e-05
0.4,0.0001369348372371594,0.00013693527702168668,25.426842120265192,25.03511160949278,5.597772312761659e-05
0.401,0.0001379631746009766,0.00013796362073299428,25.428515184102352,25.035375287367472,5.641148521095735e-05
0.402,0.0001389950510173365,0.0001389955035651284,25.430186574146955,25.035639872708977,5.684693265004337e-05
0.403,0.0001400304583764966,0.00014003091740885133,25.431856292069963,25.03590536343817,5.7284063620721e-05
0.404,0.00014106938858272447,0.00014106985416880937,25.433524339540664,25.03617175747918,5.772287630125131e-05
0.405,0.00014211183355177358,0.00014211230576163952,25.435190718226693,25.03643905275938,5.8163368871603407e-05
0.406,0.00014315778521265023,0.00014315826411634804,25.436855429794008,25.036707247209378,5.860553951360085e-05
0.40700000000000003,0.00014420723550723493,0.000144207721175699,25.438518475906907,25.036976338763026,5.9049386411447724e-05
0.40800000000000003,0.00014526017638902025,0.00014526066889394224,25.44017985822803,25.037246325357398,5.949490775087958e-05
0.40900000000000003,0.00014631659982538268,0.00014631709923807563,25.441839578418357,25.0375172049328,5.994210171964177e-05
0.41000000000000003,0.0001473764977949321,0.00014737700418771877,25.443497638137206,25.03778897543276,6.039096650744636e-05
0.41100000000000003,0.00014843986229016233,0.00014844037573561795,25.445154039042244,25.038061634804023,6.084150030616625e-05
0.41200000000000003,0.0001495066853149268,0.0001495072058865101,25.446808782789482,25.038335180996548,6.129370130941284e-05
0.41300000000000003,0.00015057695888633186,0.00015057748665762774,25.448461871033274,25.038609611963505,6.174756771272993e-05
0.41400000000000003,0.0001516506750334744,0.00015165121007882515,25.450113305426328,25.038884925661264,6.220309771364531e-05
0.41500000000000004,0.00015272782579845188,0.00015272836819245215,25.451763087619696,25.039161120049403,6.266028951162793e-05
0.41600000000000004,0.00015380840323535238,0.00015380895305373284,25.45341121926279,25.03943819309069,6.311914130823434e-05
0.417,0.00015489239941139063,0.00015489295672912461,25.45505770200337,25.039716142751082,6.357965130649658e-05
0.418,0.0001559798064052672,0.00015598037129896887,25.45670253748755,25.039994966999732,6.404181771192213e-05
0.419,0.00015707061630880928,0.00015707118885509283,25.45834572735981,25.040274663808972,6.450563873159754e-05
0.42,0.00015816482122583473,0.00015816540150194542,25.459987273262975,25.040555231154315,6.497111257461918e-05
0.421,0.00015926241327290946,0.00015926300135609252,25.461627176838242,25.040836667014446,6.543823745190801e-05
0.422,0.0001603633845787162,0.00016036398054785776,25.463265439725166,25.04111896937122,6.590701157683028e-05
0.423,0.00016146772728443335,0.00016146833121766216,25.464902063561663,25.041402136209655,6.63774331638268e-05
0.424,0.0001625754335432299,0.00016257604551993694,25.466537049984012,25.041686165517937,6.684950042988684e-05
0.425,0.0001636864955207704,0.00016368711562097772,25.468170400626867,25.04197105528741,6.73232115937466e-05
0.426,0.00016480090539546747,0.00016480153369894467,25.469802117123244,25.04225680351256,6.779856487589331e-05
0.427,0.0001659186553574719,0.00016591929194487213,25.47143220110453,25.042543408191037,6.827555849894878e-05
0.428,0.0001670397376089252,0.00016704038256216378,25.473060654200488,25.04283086732362,6.875419068748414e-05
0.429,0.000168164144365348,0.0001681647977654567,25.474687478039247,25.043119178914235,6.923445966759726e-05
0.43,0.00016929186785324173,0.000169292529782767,25.476312674247314,25.043408340969947,6.97163636677229e-05
0.431,0.00017042290031198224,0.00017042357085372289,25.477936244449577,25.04369835150095,7.019990091797332e-05
0.432,0.00017155723399306212,0.00017155791323019565,25.479558190269294,25.043989208520564,7.068506965037949e-05
0.433,0.00017269486116009092,0.00017269554917629968,25.481178513328107,25.04428091004523,7.117186809889527e-05
0.434,0.00017383577408904753,0.0001738364709687712,25.48279721524604,25.044573454094515,7.166029449954396e-05
0.435,0.00017497996506714422,0.00017498067089520114,25.4844142976415,25.044866838691092,7.215034708975863e-05
0.436,0.000176127426395351,0.00017612814125693812,25.486029762131274,25.04516106186075,7.264202410947674e-05
0.437,0.00017727815038524016,0.00017727887436631178,25.487643610330544,25.04545612163238,7.313532380010154e-05
0.438,0.00017843212936125816,0.0001784328625478948,25.48925584385287,25.04575201603798,7.363024440497996e-05
0.439,0.0001795893556594636,0.00017959009813938654,25.49086646431021,25.04604874311264,7.412678416973907e-05
0.44,0.0001807498216289154,0.00018075057348883628,25.4924754733129,25.046346300894545,7.462494134124704e-05
0.441,0.00018191351962940102,0.0001819142809572936,25.494082872469686,25.04664468742497,7.512471416861275e-05
0.442,0.00018308044203358217,0.0001830812129181775,25.495688663387696,25.04694390074827,7.562610090295317e-05
0.443,0.00018425058122623742,0.00018425136175639282,25.49729284767246,25.047243938911894,7.61290997970656e-05
0.444,0.0001854239296040098,0.00018542471986858258,25.4988954269279,25.047544799966353,7.663370910552652e-05
0.445,0.00018660047957452336,0.00018660127966451648,25.50049640275634,25.047846481965237,7.713992708521732e-05
0.446,0.00018778022355878113,0.00018778103356418782,25.502095776758505,25.048148982965202,7.764775199423804e-05
0.447,0.00018896315398901956,0.00018896397400134773,25.503693550533523,25.048452301025968,7.81571820932389e-05
0.448,0.00019014926330984447,0.0001901500934202233,25.505289725678924,25.048756434210315,7.866821564419181e-05
0.449,0.00019133854397709505,0.00019133938427791594,25.506884303790642,25.049061380584078,7.918085091129527e-05
0.45,0.00019253098845885353,0.00019253183904301277,25.508477286463023,25.049367138216148,7.969508616045701e-05
0.451,0.00019372658923582405,0.00019372745019583922,25.510068675288814,25.049673705178456,8.021091965939288e-05
0.452,0.00019492533879906048,0.00019492621022934245,25.511658471859178,25.04998107954598,8.072834967796282e-05
0.453,0.0001961272296526172,0.00019612811164732442,25.513246677763693,25.050289259396735,8.124737448751137e-05
0.454,0.0001973322543121606,0.00019733314696595636,25.51483329459034,25.050598242811773,8.176799236144037e-05
0.455,0.0001985404053050953,0.00019854130871302159,25.51641832392552,25.050908027875174,8.229020157492883e-05
0.456,0.00019975167517031174,0.0001997525894289251,25.518001767354058,25.051218612674045,8.281400040531628e-05
0.457,0.00020096605645906975,0.00020096698166416945,25.519583626459184,25.05152999529852,8.333938713115861e-05
0.458,0.00020218354173411488,0.0002021844779827624,25.521163902822554,25.05184217384174,8.38663600335121e-05
0.459,0.00020340412356955237,0.00020340507095969267,25.522742598024248,25.052155146399876,8.439491739498956e-05
0.46,0.00020462779455210917,0.00020462875318118235,25.52431971364276,25.052468911072094,8.492505749985881e-05
0.461,0.00020585454727936698,0.0002058555172460753,25.525895251255022,25.052783465960573,8.54567786345686e-05
0.462,0.00020708437436115065,0.0002070853557649537,25.52746921243638,25.053098809170493,8.599007908742066e-05
0.463,0.00020831726841877082,0.00020831826135900194,25.52904159876061,25.05341493881003,8.652495714814704e-05
0.464,0.00020955322208527632,0.00020955422666253112,25.530612411799922,25.053731852990353,8.706141110886242e-05
0.465,0.00021079222800532814,0.00021079324431982343,25.53218165312495,25.054049549825624,8.75994392628827e-05
0.466,0.0002120342788353254,0.00021203530698854029,25.533749324304768,25.054368027432986,8.813903990600929e-05
0.467,0.00021327936724302687,0.0002132804073369453,25.535315426906877,25.054687283932566,8.868021133549007e-05
0.468,0.0002145274859085607,0.0002145285380450404,25.536879962497213,25.05500731744747,8.922295185045011e-05
0.46900000000000003,0.00021577862752215237,0.00021577969180481808,25.53844293264016,25.05532812610377,8.976725975199042e-05
0.47000000000000003,0.00021703278478702785,0.0002170338613189995,25.540004338898523,25.055649708030515,9.03131333427179e-05
0.47100000000000003,0.00021828995041752025,0.00021829103930292744,25.54156418283356,25.055972061359714,9.086057092746045e-05
0.47200000000000003,0.00021955011713919607,0.00021955121848279955,25.543122466004966,25.05629518422634,9.140957081260738e-05
0.47300000000000003,0.00022081327768999116,0.00022081439159642543,25.544679189970882,25.056619074768317,9.19601313063976e-05
0.47400000000000003,0.00022207942481806495,0.00022208055139360538,25.54623435628789,25.056943731126527,9.251225071906611e-05
0.47500000000000003,0.00022334855128457737,0.00022334969063474196,25.54778796651102,25.057269151444803,9.306592736232624e-05
0.47600000000000003,0.0002246206498605333,0.00022462180209273337,25.54934002219375,25.057595333869916,9.36211595500849e-05
0.47700000000000004,0.00022589571332993802,0.00022589687855107998,25.550890524888008,25.057922276551583,9.417794559773532e-05
0.47800000000000004,0.00022717373448727295,0.00022717491280552544,25.552439476144173,25.058249977642454,9.473628382277745e-05
0.47900000000000004,0.00022845470613913637,0.00022845589766254173,25.553986877511072,25.058578435298113,9.52961725442529e-05
0.48,0.00022973862110260262,0.00022973982594046545,25.55553273053599,25.058907647677074,9.58576100831756e-05
0.481,0.00023102547220686299,0.00023102669046899272,25.55707703676467,25.059237612940773,9.642059476234619e-05
0.482,0.0002323152522924683,0.0002323164840889268,25.558619797741308,25.05956832925357,9.698512490626096e-05
0.483,0.00023360795421145525,0.00023360919965255688,25.560161015008557,25.059899794782734,9.755119884125812e-05
0.484,0.00023490357082671525,0.00023490483002403643,25.561700690107536,25.060232007698456,9.811881489566402e-05
0.485,0.00023620209501287794,0.00023620336807786895,25.56323882457782,25.060564966173832,9.868797139922805e-05
0.486,0.0002375035196555539,0.000237504806700801,25.56477541995745,25.060898668384862,9.925866668383774e-05
0.487,0.000238807837652092,0.00023880913879081248,25.56631047778293,25.061233112510447,9.983089908314342e-05
0.488,0.00024011504191107447,0.0002401163572562332,25.567843999589236,25.061568296732386,0.00010040466693223029
0.489,0.0002414251253519382,0.0002414264550178885,25.569375986909808,25.061904219235366,0.00010097996856842811
0.49,0.00024273808090573225,0.00024273942500695358,25.570906441276552,25.062240878206968,0.00010155680233050932
0.491,0.00024405390151486514,0.00024405526016672054,25.572435364219846,25.062578271837655,0.00010213516655935666
0.492,0.00024537258013272647,0.00024537395345083137,25.573962757268546,25.06291639832077,0.00010271505959730319
0.493,0.0002466941097240652,0.00024669549782491867,25.575488621949976,25.063255255852535,0.00010329647978875265
0.494,0.0002480184832647378,0.00024801988626483874,25.57701295978994,25.06359484263205,0.00010387942547951944
0.495,0.0002493456937418339,0.00024934711175906963,25.578535772312716,25.06393515686127,0.00010446389501773338
0.496,0.0002506757341535502,0.00025067716730555573,25.58005706104106,25.064276196745027,0.00010504988675265833
0.497,0.0002520085975091908,0.0002520100459148632,25.58157682749621,25.06461796049101,0.00010563739903588119
0.498,0.0002533442768297979,0.0002533457406080343,25.583095073197885,25.064960446309765,0.00010622643022050996
0.499,0.00025468276514663735,0.00025468424441734463,25.584611799664284,25.065303652414695,0.00010681697866146193
0.5,0.00025602405550258705,0.0002560255503860507,25.586127008412095,25.065647577022045,0.00010740904271537272
0.501,0.0002573681409515059,0.00025736965156851634,25.58764070095649,25.06599221835091,0.00010800262074064754
0.502,0.0002587150145584861,0.00025871654103059097,25.58915287881113,25.06633757462323,0.00010859771109760718
0.503,0.00026006466939947455,0.0002600662118488527,25.590663543488166,25.066683644063776,0.00010919431214820759
0.504,0.00026141709856177794,0.00026141865711060803,25.592172696498235,25.067030424900153,0.00010979242225604344
0.505,0.00026277229514343116,0.00026277386991502803,25.593680339350467,25.0673779153628,0.00011039203978677878
0.506,0.00026413025225319794,0.00026413184337138116,25.595186473552488,25.067726113684984,0.00011099316310748708
0.507,0.00026549096301157994,0.00026549257060092647,25.59669110061042,25.068075018102785,0.00011159579058736617
0.508,0.00026685442055018627,0.00026685604473502053,25.598194222028884,25.06842462685511,0.00011219992059703095
0.509,0.0002682206180102184,0.00026822225891625327,25.59969583931099,25.068774938183672,0.00011280555150894377
0.51,0.0002695895485453734,0.0002695912062985742,25.601195953958353,25.069125950333007,0.00011341268169746569
0.511,0.0002709612053194458,0.00027096288004666133,25.60269456747109,25.069477661550444,0.0001140213095386233
0.512,0.0002723355815074635,0.0002723372733360475,25.604191681347817,25.069830070086123,0.00011463143341015987
0.513,0.00027371267029530907,0.0002737143793523628,25.605687297085662,25.07018317419298,0.00011524305169125442
0.514,0.00027509246487971984,0.00027509419129423786,25.60718141618025,25.070536972126746,0.00011585616276361621
